title,stars,name,text,neighborhood,location,categoryName,city,publishAt,isLocalGuide,sentiment,sentiment_score,time_period
National Hospital Abuja,3,Ademola Adesuji,"Nice buildings

Parking lot not specious.

Research oriented.

In terms of training of staff, average.

Waiting time.... Could be very long esp clinics for chronic medical conditions

Emergency : prompt. Has a standby ambulance outside the National Trauma Centre to convey any victim.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,NEGATIVE,0.9280385375022888,5 years and above
National Hospital Abuja,4,Gilead Odo,"During my brief visit to the hospital, I was impressed with the standard they've maintained so far. Here below is my opinion:
Equipment and Appliances ; Excellent
Courteous Staff : Excellent
Environment : Excellent
Parking Lot : Excellent
Security : Average",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9995385408401489,5 years and above
National Hospital Abuja,5,Bawo.,"Wonderful/friendly staff,state of the art facilities",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9998863935470581,5 years and above
National Hospital Abuja,3,Wumi,"5 for quality of staff
4   for quality of services
3  for staff attitude (often)
3 for quality of equipment
2  for speed of service
That's an average of ",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9385566115379333,5 years and above
National Hospital Abuja,4,Muhammad Abdullahi,Adequate equipment,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.999631404876709,5 years and above
National Hospital Abuja,4,Okoli Onyekachukwu,"Knowledgeable staff, neat compared to most government hospitals",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.999363362789154,5 years and above
National Hospital Abuja,4,DanielKingston Andrew,Good staffs standard equipment nice services!,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9996476173400879,5 years and above
National Hospital Abuja,4,Daniel Amodu,It is equipped with modern days facilities a standard hospital will need,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9962944388389587,5 years and above
National Hospital Abuja,5,Agbaeze Ogonnaya O.,Good place to treat serious health challenging issues that can not be handled by most hospitals in Nigeria.,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9997126460075378,5 years and above
National Hospital Abuja,5,Artemis medicareHospital,Good place,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9998519420623779,5 years and above
National Hospital Abuja,5,Michael Amadi,"A national hospital of repute that provides medical and healthcare with state of the art equipment, of international standard and owned by Nigerian government.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9979714751243591,5 years and above
National Hospital Abuja,5,Mangi-Tech,"National Hospital Abuja is a hospital in Abuja, FCT, Nigeria. Maryam Abacha founded the institution. The institution was formally established under Decree 36 of 1999. Abdulsalami Abubakar commissioned the hospital on 22 May 1999.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,7 years ago,,POSITIVE,0.9722759127616882,5 years and above
National Hospital Abuja,4,Joyce Ikomi,"Good staffs, standard equipments though needs more development but can compete with other best hospitals round the world.
Good parking spots too",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9977413415908813,5 years and above
National Hospital Abuja,4,Francis Okpalaobi,A tertiary multi-specialist hospital located at the centre of abuja with moderately equipped trauma centre and radiation medicine,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9902018904685974,5 years and above
National Hospital Abuja,4,henry ntunde,"Way ahead of it peers in infrastructure and staff. Sure with special funding, can compete with most hospitals off the shores of this country.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9987008571624756,5 years and above
National Hospital Abuja,5,Umar Jallah,,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.748120903968811,5 years and above
National Hospital Abuja,4,Umma Hamza,,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.748120903968811,5 years and above
National Hospital Abuja,4,BAMBOO SUITES,Its cool i love it,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9998761415481567,5 years and above
National Hospital Abuja,3,eze latest,up to national standard yet our polithiefians travel abroad for treatment,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,NEGATIVE,0.8066147565841675,5 years and above
National Hospital Abuja,4,daniel anyinu,I love the dental clinic great staff,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9998646974563599,5 years and above
National Hospital Abuja,4,Rigan Rigan,Trusted hospital to the locals.,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9945088028907776,5 years and above
National Hospital Abuja,4,Temidayo Johnson,Okay,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,8 years ago,,POSITIVE,0.9997709393501282,5 years and above
National Hospital Abuja,3,Ibraheem Dooba,"If this is the best the nation can offer, then we have a loooong way to go.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,9 years ago,,POSITIVE,0.998945415019989,5 years and above
National Hospital Abuja,4,Vincent E Ogbeche,Well conceived. I hope bad politics doesn't affect the management. God bless.,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,9 years ago,,POSITIVE,0.9981655478477478,5 years and above
National Hospital Abuja,4,Dr Oriyomi Adewunmi,Great,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,9 years ago,,POSITIVE,0.9998630285263062,5 years and above
National Hospital Abuja,3,Chuks Chukwudum Akuakandu,"Thank God for his divine protection, life is preserved, To him alone be all the glory.",Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,9 years ago,,POSITIVE,0.9997383952140808,5 years and above
National Hospital Abuja,4,martyns nwaokocha,It's OK and comparable to global standards,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,9 years ago,,POSITIVE,0.9998495578765869,5 years and above
National Hospital Abuja,5,Shirley Usman,Hi my name is kadi,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,10 years ago,,POSITIVE,0.9953439831733704,5 years and above
National Hospital Abuja,5,SALIHU RABIU,Right now I m running program there the place is so nice infact I wish will be my place of work,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,10 years ago,,POSITIVE,0.9993236064910889,5 years and above
National Hospital Abuja,5,Ugwa Rabin,It's very conducive for treatment and it's medical personals are qualified for the job,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,11 years ago,,POSITIVE,0.99671471118927,5 years and above
National Hospital Abuja,4,damilola suara,Very conducive  and hospitable environment with the first twin cancer radiation center been built by Bishmur Ltd. A quality construction from the best in the business,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,11 years ago,,POSITIVE,0.9983072280883789,5 years and above
National Hospital Abuja,4,Jeremiah Akpan,Very Good,Central Business Dis,"{'lat': 9.0406064, 'lng': 7.4617596}",Hospital,Abuja,11 years ago,,POSITIVE,0.9998520612716675,5 years and above
Vinette Hospital Abuja,5,Jamila Khalid,"Very efficient, reliable. The Nurses are very kind, proactive and professional",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,6 months ago,,POSITIVE,0.9997953772544861,Less than a year ago
Vinette Hospital Abuja,3,IMA ITA,"Not wheelchair accessible
But staff response is excellent ",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,6 months ago,,POSITIVE,0.9997847676277161,Less than a year ago
Vinette Hospital Abuja,1,Oyemen Enobun,This is one of the worst hospitals I have ever used. I came from PH to Abuja I didn’t plant to fall sick I ran some tests and I was placed on injections for two days morning and night. I told the doctor who happens to also be the owner of the hospital the situation that my last foster should be written to refer me to my doctor in portharcourt. The doctor was pissed about it until I insisted. I didn’t argue to pay the bills so why can’t I be given what I asked for when I know it’s actually My right to know what medication I’m being treated with? Shows there’s some kind of fundamental problem and unfortunately this is Nigeria and I doubt the right authorities are looking into this. Another thing I observed is everybody has their favourite patients if they don’t know you they don’t treat you right. Never again would I come here or refer any other person .,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,a year ago,,NEGATIVE,0.9993830919265747,1 year ago
Vinette Hospital Abuja,5,Esther Inyang,"Vinette is one of the best hospital in Abuja, they are prompt in their services, well coordinate, good manners, clean environment etc. Doctors are always on sit 24/7.",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,a year ago,,POSITIVE,0.999542236328125,1 year ago
Vinette Hospital Abuja,5,Halima Bulama,Great hospital! Awesome Doctors! Friendly nurses too!,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,a year ago,,POSITIVE,0.9997997879981995,1 year ago
Vinette Hospital Abuja,4,Gentle,One of the best hospitals I’ve used in the FCT. Services always topnotch and staff always courteous,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,2 years ago,,POSITIVE,0.9992542862892151,2 years ago
Vinette Hospital Abuja,5,Musa Abdulaziz Muhammad,Awesome,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998682737350464,2 years ago
Vinette Hospital Abuja,3,anukem festus,"Clean environment and courteous staff. Highly professional services, well versed in medically assisted reproductive technology.",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,2 years ago,,POSITIVE,0.9995658993721008,2 years ago
Vinette Hospital Abuja,4,Ecole Marcel Pagnol,Very good hospital and friendly staff. Good medication too,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996480941772461,2 years ago
Vinette Hospital Abuja,4,Rukaiya Muhammed,"They are efficient, kind doctors and nurses and the hospital is always clean.",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,2 years ago,,POSITIVE,0.9997307658195496,2 years ago
Vinette Hospital Abuja,5,Lillian Ochemba,"It's their efficiency for me. Friendly and very deliberate. In vinette, it's health first before money...",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,3 years ago,,POSITIVE,0.999214768409729,3 years ago
Vinette Hospital Abuja,4,Oreoluwa Ajide,Normal,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,3 years ago,,POSITIVE,0.9916048049926758,3 years ago
Vinette Hospital Abuja,4,shuaibu halidu,It's a really good hospital,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.999829888343811,4 years ago
Vinette Hospital Abuja,1,Miracle Amobi,Their nurses are very bad in treating patient. I was rushed in there as emergency and they can charge for Africa. Then after u are being discharged they will give u small dosage of drugs that can't last for 1 week with outrageous prices. Nonsense hospital. Bad treatment to patients.,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9984673857688904,4 years ago
Vinette Hospital Abuja,4,Olawale Yussuf,"Mind soothing hospital services delivery.  Billing is quite affordable too. Location is good and accessible even at odd hours of the day. Parking space can be quite a problem when influx of patients/visitors are high but all in all, The service of clinical and non-clinical staff is commendable.",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.9995899796485901,4 years ago
Vinette Hospital Abuja,5,Bernard Dioji,"Service delivery is top notch. Hospitality at its best. You feel at home even without the presence of your loved once’s. The staffs from the head to the least very accommodating, all with a jovial personality checking in on the patient every now and then. Not to forget their state of the art modern facilities.. I do not wish to be sick again but should you be sick Vinette Hospital should be your ideal choice..",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.9988529682159424,4 years ago
Vinette Hospital Abuja,5,Florence Ndubishi,Good relationship with doctors & nurses. They Pay attention to details,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998227953910828,4 years ago
Vinette Hospital Abuja,2,Shevon Jacobs,"Very very poor customer service. I’m supposed to have an ingrown toenail cut off and I tried reaching Vinette hospital for a week but the person who picked up the phone was rude and very unhelpful. He never rang back and the last time I called to complain, he literally hung up. Now I’m going in early enough for the operation and hoping it’s done as scheduled as I have no confirmation whatsoever. The phone number there needs to be updated of the person picking up needs to be properly trained. You aren’t treating me for free. To be polite is only good manners.",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9990091323852539,4 years ago
Vinette Hospital Abuja,5,Clara King,"Awesome services, wonderful Doctors and Nurses",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998809099197388,4 years ago
Vinette Hospital Abuja,5,Rilwan T,Nice service,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998397827148438,4 years ago
Vinette Hospital Abuja,5,Eniola Christopher,"They're simply the best at what they do, amazing staffs",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998722076416016,5 years and above
Vinette Hospital Abuja,5,esther obhiojeifoh,Affordable and knowledgeable employees,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998181462287903,5 years and above
Vinette Hospital Abuja,5,Nneka Emejulu (Cool Beans),"The staff are professional, courteous, knowledgeable and kind. While the hospital is clean, fantastically organized and nicely situated. Highly recommended!",Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,6 years ago,,POSITIVE,0.9998775720596313,5 years and above
Vinette Hospital Abuja,5,Hezzy Mesh,Accessible health care. Staff are courteous and professional.,Garki 2,"{'lat': 9.0176256, 'lng': 7.4915466}",Hospital,Abuja,6 years ago,,POSITIVE,0.9996645450592041,5 years and above
Angelic Care Hospital and Maternity,1,Anu Bamisaye,"The hospital has really detoriated in terms of the quality of Staff, although the facility has remained the same over the years. I have been a client for 13 years and i have never seen this type of attitude from a doctor over the years, maybe from the receptionists but never from a doctor, the female doctor on duty 4am on the 22nd of dec. 2024 could have done better, A doctor should have better communication skills, and if a doctor is tired of the job, it's best to leave. Dr Shettima pls look into this because you are the best paediatrician in Abuja.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,2 months ago,,NEGATIVE,0.9958279728889465,Less than a year ago
Angelic Care Hospital and Maternity,1,Dorcas Ologbauma,"If i can give a zero star i would. Anyway, If you like your life, avoid Angelic Care Hospital. They are rude and not customer friendly. From the desk officer to some of the nurses. Very inhumane hospital.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,5 months ago,,NEGATIVE,0.9993066787719727,Less than a year ago
Angelic Care Hospital and Maternity,1,Kingsley Ndimele,"For two consecutive times, I have witnessed the poorest customer service. I was a patient there through my HMO. The first time, I missed my flight because nurses were pushing me in between for who will give me my injection. The second time, I was denied access to the ward even though I was covered by the HMO. Angelic Care Hospital is crappy and slow in customer care services.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,5 months ago,,NEGATIVE,0.9997434020042419,Less than a year ago
Angelic Care Hospital and Maternity,1,Eye Nene B.,"If I could give a zero star, I would. Worst hospital I’ve ever been to. The staff are very rude and nonchalant, the environment is so old and dirty. There’s this dark slim nurse that’s so mean and rude. It definitely doesn’t act like a children’s hospital because the doctors will tell you they aren’t pediatricians and will suggest you go to see a pediatrician. Honestly by far, the worse hospital yet.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,5 months ago,,NEGATIVE,0.9993364214897156,Less than a year ago
Angelic Care Hospital and Maternity,5,Sadeeq Mufseen,The most wonderful care hospital for kids in abuja,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,8 months ago,,POSITIVE,0.9997434020042419,Less than a year ago
Angelic Care Hospital and Maternity,4,Onuoha Nnadozie,"A nice, cool lovely and clean environment with well trained personnel. Great service rendering and attention to patience with great care.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,a year ago,,POSITIVE,0.9998736381530762,1 year ago
Angelic Care Hospital and Maternity,1,Mami,"Very very  disorganized, rude and unprofessional staff. Please go elsewhere.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,a year ago,,NEGATIVE,0.9996508359909058,1 year ago
Angelic Care Hospital and Maternity,4,Oluwasegun Moses Olorunfemi,"More or less like a children hospital.
Good and serene environment
Needs more renovation cos of the peeling walls
Staffs are wonderful and friendly",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,2 years ago,,POSITIVE,0.99979168176651,2 years ago
Angelic Care Hospital and Maternity,1,Nanfe G,"The staff are not courteous, the nurses are not empathetic and the environment not neat and they have a sign placed encouraging their staff to be rude to patients.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9989042282104492,2 years ago
Angelic Care Hospital and Maternity,1,Abdulazeez Maliya,Area 3,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,2 years ago,,POSITIVE,0.9922395944595337,2 years ago
Angelic Care Hospital and Maternity,1,David Nwanne,Look at the name well cause I'm coming for you one day for what you did I SWEAR.,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,3 years ago,,POSITIVE,0.8979443907737732,3 years ago
Angelic Care Hospital and Maternity,1,mary solomon,"First of all the hospital needs to be fumigated. How can ne be coming here for health care and leaving with extra malaria.
Secondly, the hygienic condition of the hospital is beyond extreme.
Wow! the toilets smell right from the reception and is worst in the general wards.
The surfaces are dirty and cobwebs can be found in the toilets. the window nets are torn and the window blinds are completely worn out.
Third, you can hardly find staff on their seats, you have to wait for them to be located by their colleagues before you are attended to. This isn't a one day experience but a usual occurrence.
Overall, i rate this hospital one star because there isn't a difference between it an a General hospital.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9996492862701416,4 years ago
Angelic Care Hospital and Maternity,3,Gift Olivia Samuel,The hospital is quite expensive and their services not so superb. They can do better,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9783341884613037,4 years ago
Angelic Care Hospital and Maternity,1,Omotola Michael,"Very unprofessional staffs. The Lady doctor chatting and laughing on phone while my 7 month old son was crying bitterly. After I complained, she put her best effort to insult me. Very rude staffs, too many noisy yoruba staffs.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9982619881629944,4 years ago
Angelic Care Hospital and Maternity,5,chavivi Doris,"In life u can not satisfy every one. But angelic has been the voice of Abuja, so far...",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,5 years ago,,NEGATIVE,0.973173975944519,5 years and above
Angelic Care Hospital and Maternity,1,juliet ogbonmwan,"Angelic care has started deteriorating.imagine getting to the hospital at 6am and no body to attend to you in emergency situation for up to one hour,terrible jus terrible !and yet they have the guts to review prices upwards!the management should do  something quickly .so angry right now.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,NEGATIVE,0.9957476258277893,5 years and above
Angelic Care Hospital and Maternity,3,G.S Benjamin,I would have given a 5 star but my experience there with the support staff hasn't been pleasant. You pay for assertive and you are treated like they are doing you a favour.,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,POSITIVE,0.9846988320350647,5 years and above
Angelic Care Hospital and Maternity,4,Eko Eko,"Good doctors, not so good support staff and customer service relations.",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,POSITIVE,0.6775436997413635,5 years and above
Angelic Care Hospital and Maternity,4,Kajad King,Medical director is an experienced paediatric Doctor. Hospital staff may not have high customer care training but I highly recommend the hospital for children and infants.,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,POSITIVE,0.9993370175361633,5 years and above
Angelic Care Hospital and Maternity,5,Adeshola Adedokun,It's an amazing app...,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,POSITIVE,0.999884843826294,5 years and above
Angelic Care Hospital and Maternity,2,Chuks Ezeilo,Bad access road,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,7 years ago,,NEGATIVE,0.9998028874397278,5 years and above
Angelic Care Hospital and Maternity,4,Umar Aliyu Umar,Staff are friendly. They take their time to explain your situation and what each injection and drug does.,Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,8 years ago,,POSITIVE,0.9982927441596985,5 years and above
Angelic Care Hospital and Maternity,2,Eze Sunday,"Too expensive poor care, and staffs not frendly",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,8 years ago,,NEGATIVE,0.9599509239196777,5 years and above
Angelic Care Hospital and Maternity,3,Taiwo Atoloye,"Address has changed to No. 19 Ngwa Close, off Fumilayo Ramson Kuti Street Area 3, Garki, Abuja",Area 3,"{'lat': 9.0310433, 'lng': 7.4864087}",Hospital,Abuja,9 years ago,,NEGATIVE,0.9898114800453186,5 years and above
Medimax Hospital Abuja,1,Kelly Osuji,"Please don't go there because it's a poor hospital with bad customer service....

I'm aware that the hospital pays people to write positive reviews...all it's a fake.",Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9989525079727173,2 years ago
Medimax Hospital Abuja,5,Vincent Agu,I always get prompt efficient friendly service each time i visit..ģreat job and good hospital,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996697902679443,2 years ago
Medimax Hospital Abuja,1,grace idakwo,The Hospital staff are some confused bunch,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9982166886329651,2 years ago
Medimax Hospital Abuja,1,Juliet Nkanang,Worst service..It is like staff do not care...,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9998186230659485,3 years ago
Medimax Hospital Abuja,4,Kingsley AMANKWE,"... They have moderate facilities but not high class standard, just your regular hospital",Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,3 years ago,,NEGATIVE,0.9405149221420288,3 years ago
Medimax Hospital Abuja,4,Mercy Jayeola (Afrocraft_),Clean and presentable. I don't know anymore than from the look of the facility.,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,3 years ago,,POSITIVE,0.998343825340271,3 years ago
Medimax Hospital Abuja,5,Ade Boye,"Medimax Hospital is a divine intervention. Professionalism at its best. It's been an amazing journey so far, with absolutely no regrets.",Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,4 years ago,,POSITIVE,0.9976553916931152,4 years ago
Medimax Hospital Abuja,5,Rhema Agu,"The service I receive from MEDIMAX is excellent. Dr Max and he’s staff are highly friendly not only have they taken care of my health for the past 7 years, I also had all my kids there with ease. He is also a good listener and easy to communicate with. It is rare to find a Dr that combines such personal touch and care for a patient as a person with outstanding quality of medical care. I Highly Recommend becoming his Patient.",Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998340606689453,4 years ago
Medimax Hospital Abuja,5,oluwaremilekun iwajomo,"I have been with medimax hospital right from d birth of d hospital.. Dr Maxwell is amazing.. He makes pregnancy and antenatal interesting without any fear... D way he monitors me, checks at any slight complain is amazing. D nurses makes me argue with other people that complains nurses are sassy or rude. Oh no at medimax they gave me a home treatment. Very Clean environment that you would doubt if you are really in an hospital.",Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,4 years ago,,POSITIVE,0.9987497329711914,4 years ago
Medimax Hospital Abuja,5,OMENESA ORUMA-AKOMOLAFE,Patient and skilled Doctor. Very knowledgeable in his field.,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998143315315247,4 years ago
Medimax Hospital Abuja,5,Nneli wilson,Great service,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998434782028198,5 years and above
Medimax Hospital Abuja,5,Nwala Chidinma,This hospital is good. The doctors are very experienced and all that. I've been in this hospital for three days now and the hospitality is really good. Their staff are friendly and accommodating also. I highly recommend,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998563528060913,5 years and above
Medimax Hospital Abuja,5,Chidyke Bright,Highly facilitated,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,6 years ago,,POSITIVE,0.9996238946914673,5 years and above
Medimax Hospital Abuja,5,Modupe Ola-Ojo,Organized and Cozy,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,7 years ago,,POSITIVE,0.9998289346694946,5 years and above
Medimax Hospital Abuja,2,Olajide Akinpelu,Need to improve doctors availability....,Garki 2,"{'lat': 9.020985, 'lng': 7.4847585}",Hospital,Abuja,7 years ago,,NEGATIVE,0.9964978694915771,5 years and above
The Limi Hospital,4,Aminu Sani,Good ĺocation,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a week ago,,POSITIVE,0.9998588562011719,Less than a year ago
The Limi Hospital,5,Mohammed Abioye,Very Courteous staff and a hygienic environment. Though I was made to wait for quite a long time with a patient that needed urgent attention to see a doctor who was not on the seat.,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,5 months ago,,NEGATIVE,0.9669216275215149,Less than a year ago
The Limi Hospital,1,aisha amusa,"The most unprofessional and questionable hospital I've ever encountered. I know someone who received inadequate care, from unprofessional treatment to improper follow-up. She was sent home without the necessary medications, and her wound developed pus just one week later. If you value your health, avoid this place and everything associated with it. The staff lacks knowledge, and the management and leadership are poor. I have no respect for them.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,5 months ago,,NEGATIVE,0.9997573494911194,Less than a year ago
